p,min1,max1,min2,max2,min3,max3,name1,name2,name3
0.010052138,65,65,24,66,10,11,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,65,65,66,66,10,11,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,65,65,43,43,10,11,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,65,65,8,8,10,11,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,65,65,24,24,10,11,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,65,65,12,23,10,11,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,28,28,44,9,11,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,44,10,11,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,28,44,9,11,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,28,44,10,11,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,28,44,9,11,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,28,44,10,11,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,21,32,12,13,12,12,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,32,22,23,12,12,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,32,12,23,12,12,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,16,28,29,44,9,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,27,44,13,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,11,75,13,13,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,29,44,10,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,27,44,13,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,11,75,13,13,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,29,44,9,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,27,44,13,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,11,75,13,13,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,29,44,10,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,27,44,13,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,11,75,13,13,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,29,44,9,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,27,44,13,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,11,75,13,13,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,29,44,10,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,27,44,13,13,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,11,75,13,13,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,28,43,13,14,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,13,72,13,14,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,39,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,38,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,32,36,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,15,69,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,8,93,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,8,66,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,93,93,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,24,66,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,66,66,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,43,43,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,8,8,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,24,24,9,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,12,23,9,15,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,28,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,39,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,38,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,32,36,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,15,69,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,8,93,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,8,66,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,93,93,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,24,66,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,66,66,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,43,43,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,8,8,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,24,24,10,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,12,23,10,15,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,28,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,39,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,28,38,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,32,36,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,28,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,15,69,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,28,8,93,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,8,66,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,93,93,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,24,66,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,66,66,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,43,43,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,8,8,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,24,24,13,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,28,12,23,13,15,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,29,28,39,15,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,29,28,38,15,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,29,32,36,15,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,29,15,69,15,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,29,8,93,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,8,66,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,93,93,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,24,66,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,66,66,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,43,43,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,8,8,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,24,24,15,15,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,29,12,23,15,15,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,27,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,28,42,13,15,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,70,13,15,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,28,39,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,28,38,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,32,36,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,69,13,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,8,93,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,66,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,93,93,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,66,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,66,66,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,43,43,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,8,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,24,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,12,23,9,16,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,27,28,39,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,28,38,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,32,36,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,69,13,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,8,93,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,66,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,93,93,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,66,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,66,66,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,43,43,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,8,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,24,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,12,23,10,16,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,27,28,39,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,28,38,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,32,36,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,69,13,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,8,93,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,66,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,93,93,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,66,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,66,66,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,43,43,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,8,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,24,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,12,23,13,16,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,27,28,39,15,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,28,38,15,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,32,36,15,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,27,15,69,15,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,27,8,93,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,66,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,93,93,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,66,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,66,66,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,43,43,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,8,8,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,24,24,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,27,12,23,15,16,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,25,28,39,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,69,13,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,8,93,9,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,28,39,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,69,13,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,8,93,10,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,28,39,13,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,69,13,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,8,93,13,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,28,39,15,16,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,15,69,15,16,TrafficSpeed Car,Weather Data humidity,AQI Data CO
0.010052138,16,25,8,93,15,16,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,20,30,12,13,15,17,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,20,30,22,23,15,17,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,20,30,12,23,15,17,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,16,25,28,38,13,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,32,36,13,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,8,66,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,93,93,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,66,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,66,66,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,43,43,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,8,8,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,24,9,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,12,23,9,17,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,25,28,38,13,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,32,36,13,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,8,66,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,93,93,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,66,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,66,66,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,43,43,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,8,8,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,24,10,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,12,23,10,17,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,25,28,38,13,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,32,36,13,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,8,66,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,93,93,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,66,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,66,66,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,43,43,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,8,8,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,24,13,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,12,23,13,17,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,16,25,28,38,15,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,32,36,15,17,TrafficSpeed Car,Weather Data temperature,AQI Data CO
0.010052138,16,25,8,66,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,93,93,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,66,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,66,66,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,43,43,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,8,8,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,24,24,15,17,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,16,25,12,23,15,17,TrafficSpeed Car,Weather Data winddir,AQI Data CO
0.010052138,20,22,12,13,19,19,TrafficSpeed Car,Weather Data winddir,AQI Data PM25
0.010052138,20,22,22,23,19,19,TrafficSpeed Car,Weather Data winddir,AQI Data PM25
0.010052138,20,22,12,23,19,19,TrafficSpeed Car,Weather Data winddir,AQI Data PM25
0.010052138,21,31,26,55,21,21,TrafficSpeed Low,Weather Data humidity,AQI Data PM25
0.010052138,21,31,12,13,19,23,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,31,22,23,19,23,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,31,12,23,19,23,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,31,12,13,21,23,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,31,22,23,21,23,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,21,31,12,23,21,23,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,18,24,24,66,24,24,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,18,24,66,66,24,24,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,18,24,43,43,24,24,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,18,24,8,8,24,24,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,18,24,24,24,24,24,TrafficSpeed Car,Weather Data windspeed,AQI Data CO
0.010052138,11,13,12,22,25.7,25.7,TrafficSpeed High,Weather Data winddir,AQI Data O3
0.010052138,11,13,12,23,25.7,25.7,TrafficSpeed High,Weather Data winddir,AQI Data O3
0.010052138,18,32,12,23,26,26,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,18,32,12,13,26,26,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010052138,24,25,12,22,28.1,28.1,TrafficSpeed Low,Weather Data winddir,AQI Data O3
0.010052138,24,25,12,23,28.1,28.1,TrafficSpeed Low,Weather Data winddir,AQI Data O3
0.010052138,15,32,12,23,29,29,TrafficSpeed Low,Weather Data winddir,AQI Data NO2
0.010052138,15,32,22,23,29,29,TrafficSpeed Low,Weather Data winddir,AQI Data NO2
0.010052138,15,32,12,13,29,29,TrafficSpeed Low,Weather Data winddir,AQI Data NO2
0.010052138,15,32,13,13,29,29,TrafficSpeed Low,Weather Data winddir,AQI Data NO2
0.010052138,15,32,22,22,29,29,TrafficSpeed Low,Weather Data winddir,AQI Data NO2
0.010052138,11,13,12,22,30.1,30.1,TrafficSpeed High,Weather Data winddir,AQI Data O3
0.010052138,11,13,12,23,30.1,30.1,TrafficSpeed High,Weather Data winddir,AQI Data O3
0.010052138,26,41,12,23,31,31,TrafficSpeed Middle,Weather Data winddir,AQI Data PM25
